ID,TARGET
743,0.020720643979726564
744,0.010638297872340425
745,0.08755288354486751
747,0.012048192771084338
749,0.020720643979726564
750,0.020720643979726564
751,0.020720643979726564
752,0.020720643979726564
755,0.020720643979726564
756,0.020720643979726564
762,0.020720643979726564
763,0.08755288354486751
764,0.020720643979726564
765,0.020720643979726564
766,0.020720643979726564
769,0.020720643979726564
770,0.020720643979726564
773,0.020720643979726564
774,0.020720643979726564
776,0.020720643979726564
777,0.020720643979726564
778,0.012048192771084338
779,0.08755288354486751
780,0.020720643979726564
781,0.020720643979726564
786,0.020720643979726564
788,0.020720643979726564
794,0.08755288354486751
796,0.08755288354486751
801,0.08755288354486751
802,0.020720643979726564
803,0.010638297872340425
804,0.020720643979726564
805,0.020720643979726564
809,0.020720643979726564
810,0.08755288354486751
817,0.020720643979726564
819,0.08755288354486751
821,0.020720643979726564
824,0.08755288354486751
825,0.020720643979726564
826,0.08755288354486751
830,0.020720643979726564
831,0.020720643979726564
832,0.020720643979726564
833,0.020720643979726564
837,0.08755288354486751
839,0.020720643979726564
840,0.020720643979726564
841,0.020720643979726564
842,0.020720643979726564
843,0.020720643979726564
844,0.020720643979726564
845,0.020720643979726564
848,0.020720643979726564
853,0.08755288354486751
854,0.020720643979726564
855,0.020720643979726564
856,0.020720643979726564
861,0.012048192771084338
865,0.08755288354486751
866,0.020720643979726564
867,0.020720643979726564
870,0.020720643979726564
871,0.08755288354486751
872,0.08755288354486751
873,0.08755288354486751
874,0.020720643979726564
875,0.0072992700729927005
876,0.020720643979726564
879,0.08755288354486751
880,0.020720643979726564
883,0.020720643979726564
884,0.020720643979726564
886,0.020720643979726564
890,0.020720643979726564
892,0.08755288354486751
893,0.020720643979726564
894,0.020720643979726564
895,0.08755288354486751
896,0.020720643979726564
897,0.020720643979726564
899,0.08755288354486751
900,0.020720643979726564
901,0.012048192771084338
902,0.08755288354486751
905,0.012048192771084338
912,0.08755288354486751
914,0.08755288354486751
915,0.020720643979726564
917,0.020720643979726564
918,0.020720643979726564
919,0.08755288354486751
921,0.010638297872340425
922,0.020720643979726564
923,0.020720643979726564
926,0.020720643979726564
929,0.020720643979726564
930,0.020720643979726564
931,0.020720643979726564
937,0.020720643979726564
938,0.020720643979726564
939,0.020720643979726564
941,0.020720643979726564
946,0.020720643979726564
947,0.08755288354486751
950,0.020720643979726564
951,0.020720643979726564
952,0.08755288354486751
953,0.020720643979726564
954,0.020720643979726564
955,0.08755288354486751
956,0.08755288354486751
957,0.020720643979726564
960,0.020720643979726564
963,0.08755288354486751
966,0.020720643979726564
969,0.020720643979726564
971,0.010638297872340425
972,0.020720643979726564
975,0.08755288354486751
980,0.012048192771084338
982,0.020720643979726564
983,0.020720643979726564
985,0.020720643979726564
987,0.020720643979726564
988,0.0023566378633150041
991,0.020720643979726564
992,0.020720643979726564
995,0.08755288354486751
996,0.020720643979726564
998,0.020720643979726564
1001,0.08755288354486751
1002,0.020720643979726564
1004,0.08755288354486751
1005,0.08755288354486751
1010,0.020720643979726564
1011,0.020720643979726564
1012,0.020720643979726564
1013,0.020720643979726564
1014,0.020720643979726564
1015,0.020720643979726564
1016,0.020720643979726564
1022,0.020720643979726564
1023,0.020720643979726564
1024,0.020720643979726564
1025,0.08755288354486751
1026,0.08755288354486751
1028,0.020720643979726564
1029,0.012048192771084338
1032,0.08755288354486751
1034,0.08755288354486751
1036,0.08755288354486751
1037,0.020720643979726564
1039,0.0
1042,0.08755288354486751
1045,0.08755288354486751
1046,0.020720643979726564
1050,0.010638297872340425
1052,0.020720643979726564
1055,0.08755288354486751
1057,0.012048192771084338
1058,0.020720643979726564
1060,0.020720643979726564
1062,0.020720643979726564
1063,0.08755288354486751
1064,0.08755288354486751
1065,0.020720643979726564
1066,0.020720643979726564
1067,0.08755288354486751
1068,0.020720643979726564
1070,0.08755288354486751
1072,0.020720643979726564
1077,0.08755288354486751
1078,0.020720643979726564
1079,0.020720643979726564
1081,0.020720643979726564
1082,0.08755288354486751
1093,0.020720643979726564
1094,0.08755288354486751
1102,0.020720643979726564
1103,0.08755288354486751
1106,0.020720643979726564
1107,0.08755288354486751
1112,0.020720643979726564
1113,0.020720643979726564
1114,0.0023566378633150041
1116,0.012048192771084338
1118,0.08755288354486751
1120,0.08755288354486751
1121,0.020720643979726564
1128,0.08755288354486751
1130,0.08755288354486751
1132,0.020720643979726564
1135,0.020720643979726564
1138,0.020720643979726564
1139,0.020720643979726564
1141,0.08755288354486751
1143,0.08755288354486751
1146,0.08755288354486751
1148,0.08755288354486751
1149,0.020720643979726564
1151,0.020720643979726564
1152,0.08755288354486751
1153,0.020720643979726564
1155,0.020720643979726564
1157,0.020720643979726564
1160,0.020720643979726564
1161,0.020720643979726564
1162,0.020720643979726564
1164,0.08755288354486751
1168,0.020720643979726564
1169,0.020720643979726564
1174,0.012048192771084338
1176,0.020720643979726564
1177,0.08755288354486751
1178,0.020720643979726564
1180,0.020720643979726564
1181,0.08755288354486751
1182,0.020720643979726564
1185,0.020720643979726564
1190,0.020720643979726564
1194,0.020720643979726564
1196,0.020720643979726564
1199,0.08755288354486751
1200,0.020720643979726564
1201,0.020720643979726564
1202,0.020720643979726564
1206,0.08755288354486751
1207,0.020720643979726564
1208,0.020720643979726564
1212,0.020720643979726564
1216,0.020720643979726564
1219,0.08755288354486751
1221,0.020720643979726564
1222,0.020720643979726564
1225,0.020720643979726564
1227,0.08755288354486751
1230,0.012048192771084338
1231,0.08755288354486751
1232,0.08755288354486751
1233,0.020720643979726564
1234,0.08755288354486751
1235,0.020720643979726564
1236,0.08755288354486751
1237,0.020720643979726564
1238,0.020720643979726564
1239,0.020720643979726564
1240,0.020720643979726564
1241,0.020720643979726564
1244,0.020720643979726564
1245,0.020720643979726564
1247,0.08755288354486751
1250,0.020720643979726564
1251,0.020720643979726564
1257,0.020720643979726564
1259,0.020720643979726564
1266,0.020720643979726564
1267,0.08755288354486751
1268,0.0023566378633150041
1270,0.08755288354486751
1272,0.020720643979726564
1273,0.08755288354486751
1276,0.020720643979726564
1278,0.020720643979726564
1279,0.020720643979726564
1283,0.020720643979726564
1284,0.08755288354486751
1286,0.020720643979726564
1289,0.020720643979726564
1290,0.020720643979726564
1292,0.012048192771084338
1293,0.020720643979726564
1294,0.08755288354486751
1296,0.020720643979726564
1298,0.020720643979726564
1299,0.08755288354486751
1301,0.020720643979726564
1304,0.020720643979726564
1306,0.020720643979726564
1308,0.020720643979726564
1310,0.020720643979726564
1311,0.020720643979726564
1312,0.020720643979726564
1315,0.020720643979726564
1318,0.020720643979726564
1319,0.020720643979726564
1320,0.020720643979726564
1323,0.020720643979726564
1324,0.020720643979726564
1325,0.020720643979726564
1326,0.020720643979726564
1329,0.08755288354486751
1331,0.020720643979726564
1332,0.08755288354486751
1335,0.020720643979726564
1336,0.08755288354486751
1338,0.020720643979726564
1340,0.08755288354486751
1342,0.020720643979726564
1345,0.020720643979726564
1347,0.020720643979726564
1349,0.08755288354486751
1350,0.020720643979726564
1351,0.020720643979726564
1354,0.012048192771084338
1355,0.08755288354486751
1356,0.08755288354486751
1359,0.020720643979726564
1361,0.08755288354486751
1362,0.08755288354486751
1363,0.08755288354486751
1365,0.020720643979726564
1366,0.020720643979726564
1367,0.08755288354486751
1368,0.020720643979726564
1369,0.020720643979726564
1370,0.020720643979726564
1371,0.020720643979726564
1372,0.020720643979726564
1374,0.020720643979726564
1375,0.08755288354486751
1376,0.020720643979726564
1379,0.020720643979726564
1380,0.08755288354486751
1383,0.08755288354486751
1387,0.020720643979726564
1388,0.08755288354486751
1389,0.012048192771084338
1390,0.020720643979726564
1394,0.020720643979726564
1396,0.08755288354486751
1397,0.020720643979726564
1399,0.08755288354486751
1400,0.08755288354486751
1402,0.020720643979726564
1403,0.020720643979726564
1404,0.08755288354486751
1405,0.020720643979726564
1407,0.020720643979726564
1409,0.020720643979726564
1413,0.020720643979726564
1415,0.020720643979726564
1416,0.020720643979726564
1418,0.020720643979726564
1422,0.020720643979726564
1423,0.020720643979726564
1425,0.012048192771084338
1428,0.08755288354486751
1429,0.020720643979726564
1430,0.08755288354486751
1431,0.020720643979726564
1432,0.020720643979726564
1434,0.020720643979726564
1435,0.020720643979726564
1436,0.08755288354486751
1438,0.020720643979726564
1443,0.020720643979726564
1445,0.020720643979726564
1446,0.020720643979726564
1453,0.010638297872340425
1456,0.010638297872340425
1458,0.020720643979726564
1459,0.020720643979726564
1460,0.020720643979726564
1461,0.08755288354486751
1462,0.08755288354486751
1463,0.08755288354486751
1466,0.08755288354486751
1467,0.08755288354486751
1469,0.020720643979726564
1470,0.020720643979726564
1471,0.08755288354486751
1473,0.020720643979726564
1476,0.020720643979726564
1477,0.020720643979726564
1481,0.08755288354486751
1482,0.08755288354486751
1485,0.08755288354486751
1486,0.08755288354486751
1490,0.020720643979726564
1491,0.08755288354486751
1493,0.020720643979726564
1494,0.020720643979726564
1500,0.020720643979726564
1504,0.020720643979726564
1506,0.020720643979726564
1509,0.012048192771084338
1512,0.020720643979726564
1514,0.08755288354486751
1518,0.08755288354486751
1520,0.020720643979726564
1522,0.08755288354486751
1525,0.08755288354486751
1526,0.08755288354486751
1529,0.08755288354486751
1530,0.08755288354486751
1532,0.020720643979726564
1533,0.020720643979726564
1537,0.020720643979726564
1542,0.012048192771084338
1544,0.020720643979726564
1545,0.08755288354486751
1546,0.08755288354486751
1549,0.08755288354486751
1551,0.020720643979726564
1552,0.020720643979726564
1555,0.08755288354486751
1556,0.020720643979726564
1558,0.08755288354486751
1560,0.020720643979726564
1561,0.020720643979726564
1562,0.020720643979726564
1563,0.020720643979726564
1566,0.020720643979726564
1568,0.020720643979726564
1570,0.08755288354486751
1575,0.08755288354486751
1577,0.020720643979726564
1579,0.020720643979726564
1581,0.020720643979726564
1582,0.020720643979726564
1585,0.08755288354486751
1586,0.020720643979726564
1587,0.020720643979726564
1593,0.08755288354486751
1597,0.012048192771084338
1599,0.020720643979726564
1608,0.020720643979726564
1609,0.08755288354486751
1612,0.08755288354486751
1615,0.020720643979726564
1616,0.020720643979726564
1618,0.020720643979726564
1619,0.020720643979726564
1624,0.020720643979726564
1625,0.020720643979726564
1627,0.020720643979726564
1628,0.08755288354486751
1635,0.020720643979726564
1636,0.08755288354486751
1637,0.08755288354486751
1640,0.08755288354486751
1642,0.020720643979726564
1645,0.08755288354486751
1647,0.020720643979726564
1648,0.08755288354486751
1650,0.012048192771084338
1651,0.020720643979726564
1653,0.020720643979726564
1654,0.020720643979726564
1655,0.010638297872340425
1656,0.020720643979726564
1657,0.08755288354486751
1659,0.08755288354486751
1661,0.08755288354486751
1662,0.020720643979726564
1663,0.08755288354486751
1664,0.020720643979726564
1671,0.08755288354486751
1673,0.08755288354486751
1674,0.020720643979726564
1678,0.020720643979726564
1680,0.020720643979726564
1682,0.020720643979726564
1687,0.020720643979726564
1689,0.020720643979726564
1690,0.020720643979726564
1691,0.020720643979726564
1692,0.08755288354486751
1696,0.020720643979726564
1701,0.08755288354486751
1702,0.020720643979726564
1705,0.08755288354486751
1707,0.08755288354486751
1711,0.08755288354486751
1714,0.020720643979726564
1715,0.08755288354486751
1716,0.08755288354486751
1717,0.020720643979726564
1719,0.020720643979726564
1723,0.020720643979726564
1725,0.010638297872340425
1726,0.08755288354486751
1728,0.020720643979726564
1730,0.012048192771084338
1731,0.020720643979726564
1736,0.0023566378633150041
1742,0.08755288354486751
1745,0.020720643979726564
1747,0.08755288354486751
1749,0.020720643979726564
1750,0.020720643979726564
1751,0.020720643979726564
1752,0.020720643979726564
1753,0.020720643979726564
1754,0.020720643979726564
1758,0.08755288354486751
1759,0.020720643979726564
1760,0.0023566378633150041
1761,0.08755288354486751
1763,0.08755288354486751
1765,0.020720643979726564
1767,0.020720643979726564
1768,0.020720643979726564
1769,0.020720643979726564
1774,0.020720643979726564
1775,0.020720643979726564
1776,0.020720643979726564
1777,0.020720643979726564
1779,0.020720643979726564
1780,0.020720643979726564
1783,0.020720643979726564
1784,0.0072992700729927005
1785,0.012048192771084338
1789,0.08755288354486751
1790,0.020720643979726564
1792,0.020720643979726564
1793,0.08755288354486751
1795,0.020720643979726564
1796,0.010638297872340425
1798,0.020720643979726564
1802,0.020720643979726564
1803,0.08755288354486751
1805,0.012048192771084338
1806,0.020720643979726564
1809,0.020720643979726564
1810,0.020720643979726564
1812,0.08755288354486751
1813,0.020720643979726564
1814,0.020720643979726564
1815,0.020720643979726564
1817,0.020720643979726564
1818,0.020720643979726564
1819,0.08755288354486751
1820,0.020720643979726564
1821,0.020720643979726564
1823,0.020720643979726564
1826,0.020720643979726564
1827,0.020720643979726564
1829,0.08755288354486751
1831,0.020720643979726564
1833,0.020720643979726564
1834,0.020720643979726564
1837,0.020720643979726564
1838,0.020720643979726564
1839,0.020720643979726564
1840,0.020720643979726564
1841,0.020720643979726564
1842,0.020720643979726564
1844,0.020720643979726564
1845,0.020720643979726564
1846,0.020720643979726564
1847,0.020720643979726564
1850,0.020720643979726564
1851,0.020720643979726564
1852,0.020720643979726564
1860,0.020720643979726564
1862,0.020720643979726564
1864,0.08755288354486751
1865,0.020720643979726564
1866,0.020720643979726564
1867,0.020720643979726564
1870,0.08755288354486751
1871,0.020720643979726564
1872,0.08755288354486751
1873,0.020720643979726564
1874,0.08755288354486751
1876,0.08755288354486751
1878,0.020720643979726564
1879,0.08755288354486751
1884,0.020720643979726564
1885,0.020720643979726564
1888,0.020720643979726564
1893,0.020720643979726564
1897,0.020720643979726564
1901,0.020720643979726564
1902,0.020720643979726564
1903,0.020720643979726564
1905,0.020720643979726564
1907,0.020720643979726564
1908,0.08755288354486751
1919,0.08755288354486751
1921,0.08755288354486751
1926,0.020720643979726564
1928,0.020720643979726564
1930,0.08755288354486751
1933,0.020720643979726564
1934,0.020720643979726564
1935,0.020720643979726564
1939,0.08755288354486751
1940,0.08755288354486751
1942,0.020720643979726564
1943,0.012048192771084338
1945,0.020720643979726564
1946,0.020720643979726564
1948,0.020720643979726564
1949,0.020720643979726564
1952,0.020720643979726564
1953,0.020720643979726564
1955,0.08755288354486751
1959,0.08755288354486751
1963,0.020720643979726564
1965,0.08755288354486751
1967,0.08755288354486751
1968,0.020720643979726564
1969,0.020720643979726564
1970,0.020720643979726564
1973,0.020720643979726564
1977,0.020720643979726564
1978,0.020720643979726564
1979,0.0072992700729927005
1988,0.08755288354486751
1991,0.08755288354486751
1994,0.020720643979726564
1996,0.020720643979726564
1997,0.020720643979726564
1998,0.020720643979726564
2000,0.020720643979726564
2002,0.012048192771084338
2004,0.08755288354486751
2007,0.020720643979726564
2008,0.020720643979726564
2010,0.020720643979726564
2011,0.08755288354486751
2012,0.020720643979726564
2015,0.012048192771084338
2018,0.020720643979726564
2019,0.020720643979726564
2023,0.08755288354486751
2024,0.020720643979726564
2026,0.020720643979726564
2028,0.020720643979726564
2029,0.020720643979726564
2031,0.08755288354486751
2033,0.020720643979726564
2034,0.020720643979726564
2037,0.08755288354486751
2038,0.08755288354486751
2039,0.020720643979726564
2040,0.020720643979726564
2042,0.020720643979726564
2045,0.020720643979726564
2048,0.020720643979726564
2049,0.020720643979726564
2050,0.08755288354486751
2057,0.08755288354486751
2061,0.020720643979726564
2063,0.020720643979726564
2067,0.020720643979726564
2069,0.020720643979726564
2070,0.08755288354486751
2072,0.08755288354486751
2073,0.020720643979726564
2075,0.020720643979726564
2076,0.08755288354486751
2081,0.08755288354486751
2082,0.020720643979726564
2084,0.020720643979726564
2085,0.020720643979726564
2086,0.08755288354486751
2088,0.08755288354486751
2092,0.08755288354486751
2093,0.08755288354486751
2094,0.020720643979726564
2096,0.08755288354486751
2102,0.08755288354486751
2103,0.08755288354486751
2104,0.020720643979726564
2108,0.08755288354486751
2109,0.020720643979726564
2111,0.020720643979726564
2113,0.08755288354486751
2116,0.020720643979726564
2117,0.020720643979726564
2118,0.020720643979726564
2119,0.020720643979726564
2120,0.020720643979726564
2121,0.020720643979726564
2124,0.020720643979726564
2125,0.020720643979726564
2126,0.020720643979726564
2127,0.08755288354486751
2131,0.020720643979726564
2133,0.020720643979726564
2134,0.020720643979726564
2136,0.020720643979726564
2137,0.08755288354486751
2139,0.08755288354486751
2144,0.020720643979726564
2145,0.020720643979726564
2146,0.020720643979726564
2149,0.012048192771084338
2150,0.010638297872340425
2151,0.020720643979726564
2152,0.020720643979726564
2153,0.020720643979726564
2157,0.020720643979726564
2158,0.08755288354486751
2159,0.010638297872340425
2161,0.020720643979726564
2163,0.020720643979726564
2166,0.020720643979726564
2169,0.010638297872340425
2171,0.08755288354486751
2177,0.08755288354486751
2179,0.020720643979726564
2182,0.020720643979726564
2184,0.08755288354486751
2185,0.020720643979726564
2186,0.020720643979726564
2187,0.0072992700729927005
2188,0.020720643979726564
2189,0.020720643979726564
2190,0.08755288354486751
2194,0.020720643979726564
2195,0.020720643979726564
2196,0.020720643979726564
2198,0.020720643979726564
2199,0.020720643979726564
2200,0.020720643979726564
2201,0.020720643979726564
2203,0.020720643979726564
2208,0.020720643979726564
2209,0.020720643979726564
2210,0.020720643979726564
2211,0.020720643979726564
2213,0.012048192771084338
2214,0.0023566378633150041
2215,0.08755288354486751
2216,0.020720643979726564
2218,0.012048192771084338
2222,0.020720643979726564
2224,0.020720643979726564
2229,0.020720643979726564
2230,0.020720643979726564
2234,0.011764705882352941
2235,0.020720643979726564
2237,0.08755288354486751
2239,0.020720643979726564
2241,0.020720643979726564
2242,0.020720643979726564
2243,0.08755288354486751
2244,0.020720643979726564
2245,0.020720643979726564
2248,0.020720643979726564
2251,0.020720643979726564
2253,0.08755288354486751
2254,0.012048192771084338
2257,0.020720643979726564
2261,0.020720643979726564
2262,0.08755288354486751
2266,0.020720643979726564
2269,0.020720643979726564
2275,0.010638297872340425
2278,0.020720643979726564
2279,0.020720643979726564
2283,0.012048192771084338
2284,0.020720643979726564
2285,0.0023566378633150041
2286,0.020720643979726564
2287,0.08755288354486751
2289,0.08755288354486751
2290,0.08755288354486751
2291,0.08755288354486751
2293,0.08755288354486751
2300,0.020720643979726564
2301,0.020720643979726564
2302,0.011764705882352941
2303,0.020720643979726564
2304,0.020720643979726564
2305,0.020720643979726564
2306,0.020720643979726564
2307,0.08755288354486751
2308,0.08755288354486751
2311,0.08755288354486751
2313,0.020720643979726564
2315,0.020720643979726564
2316,0.08755288354486751
2318,0.08755288354486751
2322,0.012048192771084338
2323,0.020720643979726564
2325,0.020720643979726564
2327,0.08755288354486751
2328,0.020720643979726564
2329,0.08755288354486751
2330,0.08755288354486751
2332,0.020720643979726564
2333,0.020720643979726564
2334,0.020720643979726564
2337,0.020720643979726564
2338,0.020720643979726564
2341,0.020720643979726564
2344,0.08755288354486751
2345,0.010638297872340425
2347,0.012048192771084338
2348,0.020720643979726564
2349,0.020720643979726564
2350,0.020720643979726564
2351,0.020720643979726564
2358,0.020720643979726564
2359,0.020720643979726564
2361,0.020720643979726564
2363,0.020720643979726564
2364,0.020720643979726564
2366,0.0
2369,0.020720643979726564
2370,0.08755288354486751
2373,0.020720643979726564
2375,0.020720643979726564
2377,0.08755288354486751
2384,0.08755288354486751
2385,0.020720643979726564
2386,0.020720643979726564
2387,0.020720643979726564
2388,0.020720643979726564
2392,0.08755288354486751
2393,0.08755288354486751
2394,0.08755288354486751
2395,0.08755288354486751
2396,0.08755288354486751
2397,0.020720643979726564
2400,0.08755288354486751
2401,0.020720643979726564
2403,0.020720643979726564
2407,0.08755288354486751
2408,0.020720643979726564
2410,0.020720643979726564
2414,0.08755288354486751
2416,0.08755288354486751
2421,0.020720643979726564
2422,0.08755288354486751
2423,0.08755288354486751
2425,0.020720643979726564
2430,0.020720643979726564
2433,0.010638297872340425
2434,0.020720643979726564
